"model_id","location","origin_date","horizon","target_end_date","value","output_type","output_type_id"
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.28309190866055,"quantile",0.65
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.32660743603861,"quantile",0.7
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.34695322079666,"quantile",0.75
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.38003101939416,"quantile",0.8
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.3891452774264,"quantile",0.85
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.45517565513422,"quantile",0.9
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.58430224815877,"quantile",0.95
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.66680738238453,"quantile",0.975
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,2.12432461927114,"quantile",0.99
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,0.709510792746709,"quantile",0.01
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,0.795115890191687,"quantile",0.025
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,0.856625420760046,"quantile",0.05
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,0.945774743361329,"quantile",0.1
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,0.966202217720017,"quantile",0.15
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.04492276317354,"quantile",0.2
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.10138052638112,"quantile",0.25
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.11388996780613,"quantile",0.3
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.16967354807062,"quantile",0.35
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.22070086636284,"quantile",0.4
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.26160823353695,"quantile",0.45
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.27374903188277,"quantile",0.5
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.30177712024398,"quantile",0.55
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.33390591931298,"quantile",0.6
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.35793810991071,"quantile",0.65
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.42091493872088,"quantile",0.7
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.45913266615641,"quantile",0.75
